1.000000000000000056e-01,-2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.992886869063913713e-01,1.929105953223940739e-01,2.353895835548342266e-02,-6.603040478127349122e-02,3.499999999999999778e-01,-1.750000000000000000e+00,2.166605139455503402e-03,1.499999999999999944e-01,-1.499999999999999944e-01,1.499999999999999944e-01,-1.499999999999999944e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.985773738127827315e-01,1.858211906447881367e-01,3.917381357575099726e-02,1.265678502893172186e-02,5.000000000000000000e-01,-1.899999999999999911e+00,3.249662001588388225e-03,2.999999999999999889e-01,-2.999999999999999889e-01,2.999999999999999889e-01,-2.999999999999999889e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.978660607191740917e-01,1.787317859671821996e-01,4.926262743127943211e-02,1.626567850289317163e-01,4.602187820326653078e-01,-2.049999999999999822e+00,5.672570633921850819e-03,4.499999999999999556e-01,-4.499999999999999556e-01,4.499999999999999556e-01,-4.499999999999999556e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.971547476255654519e-01,1.716423812895762624e-01,5.584767364571659870e-02,3.126567850289316830e-01,3.102187820326652856e-01,-2.080292711896909008e+00,6.951760077181113467e-03,5.999999999999999778e-01,-5.999999999999999778e-01,5.999999999999999778e-01,-5.999999999999999778e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.964434345319568120e-01,1.645529766119703252e-01,5.970758130349299031e-02,4.626567850289317052e-01,1.602187820326652912e-01,-2.007423084664788249e+00,7.427844458697259282e-03,7.500000000000000000e-01,-7.500000000000000000e-01,7.500000000000000000e-01,-7.500000000000000000e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.957321214383481722e-01,1.574635719343643880e-01,6.143081410608061677e-02,6.126567850289317274e-01,1.021878203266529672e-02,-1.897862636888801413e+00,9.326808900187333329e-03,9.000000000000000222e-01,-9.000000000000000222e-01,9.000000000000000222e-01,-9.000000000000000222e-01,0.000000000000000000e+00
1.000000000000000056e-01,-1.959124952245948348e-01,1.511032361387211476e-01,6.117306798611517327e-02,6.270186248119209438e-01,-4.444671513103925359e-02,-1.931565722241987082e+00,1.314632157805907010e-02,1.050000000000000044e+00,-1.050000000000000044e+00,9.814150128738873269e-01,-1.050000000000000044e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.963166620339547308e-01,1.449258799661252983e-01,6.005542523458564513e-02,5.671060194336011717e-01,6.300331983913332046e-02,-2.034732745111930807e+00,1.436870495474521295e-02,1.199999999999999956e+00,-1.199999999999999956e+00,1.045616761814111451e+00,-1.199999999999999956e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.968089046454812308e-01,1.388205371067947336e-01,5.796184677363314108e-02,6.488069600248393964e-01,-8.699668016086667399e-02,-1.966646150079924826e+00,1.409834722373841213e-02,1.349999999999999867e+00,-1.349999999999999867e+00,1.103044072446239143e+00,-1.349999999999999867e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.972936517600499817e-01,1.327090657132105056e-01,5.495854970813430357e-02,5.406997825169610472e-01,6.300331983913332046e-02,-2.113819046250895006e+00,1.384255281993709841e-02,1.499999999999999778e+00,-1.499999999999999778e+00,1.161047906714594902e+00,-1.499999999999999778e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.984729322445911437e-01,1.271654648120279785e-01,5.135301000358280521e-02,6.257428735179961787e-01,-8.699668016086667399e-02,-2.017900384219584176e+00,1.153409192093961255e-02,1.649999999999999689e+00,-1.649999999999999689e+00,1.165631013018507689e+00,-1.649999999999999689e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.994412902704441881e-01,1.214494076320657007e-01,4.728623948409950428e-02,5.134904399097555139e-01,6.300331983913332046e-02,-2.156296793579168369e+00,1.035355349452808313e-02,1.799999999999999600e+00,-1.799999999999999600e+00,1.186437430936111648e+00,-1.799999999999999600e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.011665656091614074e-01,1.163522278534594029e-01,4.276702982620125132e-02,6.031809342097596005e-01,-8.699668016086667399e-02,-2.042618858620273592e+00,7.562503690113072524e-03,1.949999999999999512e+00,-1.949999999999999512e+00,1.149024797602514303e+00,-1.949999999999999512e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.024986208625903783e-01,1.109335400046739389e-01,3.819076269987466826e-02,4.906844467682180966e-01,6.300331983913332046e-02,-2.175936603619766707e+00,6.416074842508702469e-03,2.099999999999999645e+00,-2.099999999999999645e+00,1.141857079941106745e+00,-2.099999999999999645e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.046094260417685440e-01,1.061515805305244531e-01,3.328844837160396114e-02,5.836608990675503650e-01,-8.699668016086667399e-02,-2.053364789409288793e+00,3.863884224184705243e-03,2.249999999999999556e+00,-2.249999999999999556e+00,1.074791033798477624e+00,-2.249999999999999556e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.061977935641584048e-01,1.009424609770524367e-01,2.857195254682297694e-02,4.739295140780735438e-01,6.300331983913332046e-02,-2.182265569367590086e+00,3.064033761319498190e-03,2.399999999999999467e+00,-2.399999999999999467e+00,1.047908801923515876e+00,-2.399999999999999467e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.085441892973299016e-01,9.635312712707805316e-02,2.360855460364951613e-02,5.675772731031032414e-01,-8.699668016086667399e-02,-2.058162365504602409e+00,1.015780702848562318e-03,2.549999999999999378e+00,-2.549999999999999378e+00,9.627220729742860250e-01,-2.549999999999999378e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.103077724546331684e-01,9.128726892457425524e-02,1.893139680312790757e-02,4.626566495974173132e-01,6.300331983913332046e-02,-2.181846404516964988e+00,5.627069157986140831e-04,2.699999999999999289e+00,-2.699999999999999289e+00,9.223629555060544050e-01,-2.699999999999999289e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.127755451831418454e-01,8.679717640278991619e-02,1.405565941719884131e-02,5.543278940290367052e-01,-8.699668016086667399e-02,-2.061430536360655985e+00,-9.582862808407244075e-04,2.849999999999999201e+00,-2.849999999999999201e+00,8.278403937093586906e-01,-2.849999999999999201e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.146598298673430272e-01,8.183000724602032538e-02,9.478442346480729641e-03,4.554455359760772870e-01,6.300331983913332046e-02,-2.178675398872176761e+00,-1.175087761678904634e-03,2.999999999999999112e+00,-2.999999999999999112e+00,7.781973977234378781e-01,-2.999999999999999112e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.171741404104128859e-01,7.737796538214924968e-02,4.736714757099110343e-03,5.430935364842086610e-01,-8.699668016086667399e-02,-2.065071802605456419e+00,-2.246102963553901419e-03,3.149999999999999023e+00,-3.149999999999999023e+00,6.800953334302223263e-01,-3.149999999999999023e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.191436174772366519e-01,7.248045197175607968e-02,2.628704730538453452e-04,4.509616358324331498e-01,6.300331983913332046e-02,-2.174734669277958332e+00,-2.343100785432827588e-03,3.299999999999998934e+00,-3.299999999999998934e+00,6.238996802308623968e-01,-3.299999999999998934e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.216588350122360163e-01,6.802915169061647671e-02,-4.345106858181057088e-03,5.332135364974277536e-01,-8.699668016086667399e-02,-2.069595648535530241e+00,-3.061206620184778876e-03,3.449999999999998845e+00,-3.449999999999998845e+00,5.257278537473379920e-01,-3.449999999999998845e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.236892340076888919e-01,6.318144980419666823e-02,-8.733097555770421433e-03,4.482946652905924756e-01,6.300331983913332046e-02,-2.170758193844119610e+00,-3.122932788663802806e-03,3.599999999999998757e+00,-3.599999999999998757e+00,4.648463295487281766e-01,-3.599999999999998757e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.261772895365807279e-01,5.870794108434156111e-02,-1.322324887616092674e-02,5.242771520005879982e-01,-8.690839906271438653e-02,-2.074916152043443152e+00,-3.571519653982627596e-03,3.749999999999998668e+00,-3.749999999999998668e+00,3.687636958987997038e-01,-3.749999999999998668e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.282513188889455091e-01,5.389591263469874216e-02,-1.754676117244259592e-02,4.469925387505933045e-01,6.309160093728560792e-02,-2.166790590416832529e+00,-3.646025635152103875e-03,3.899999999999998579e+00,-3.899999999999998579e+00,3.045262992132066193e-01,-3.899999999999998579e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.306920402920453750e-01,4.938370216992683109e-02,-2.193674199129493421e-02,5.161934036414065341e-01,-7.104983607734977058e-02,-2.080674504064254027e+00,-3.886322192145154602e-03,4.049999999999998934e+00,-4.049999999999998934e+00,2.120844171335981576e-01,-4.049999999999998934e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.329218525310893795e-01,4.469904629644952387e-02,-2.619480013680476616e-02,4.562348039168324654e-01,7.326041240533248677e-02,-2.149170219084854505e+00,-3.843297370158443253e-03,4.199999999999999289e+00,-4.199999999999999289e+00,1.358648240977591570e-01,-4.199999999999999289e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.351586536822247442e-01,4.002010475884468926e-02,-3.041322030843830737e-02,5.214751189036855861e-01,-5.422796948629060587e-02,-2.075061999528029055e+00,-3.663392622914785415e-03,4.345504233654749804e+00,-4.349999999999999645e+00,6.360343825200040491e-02,-4.349999999999999645e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.378032703906182432e-01,3.567460496978888673e-02,-3.461846731567180813e-02,4.799903819002092065e-01,4.207276420576447351e-02,-2.121018655125761487e+00,-3.434630791722802483e-03,4.466199493135958321e+00,-4.500000000000000000e+00,-1.521651439930551963e-02,-4.500000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.406554216825454173e-01,3.149879143518380387e-02,-3.872924143750757636e-02,5.124973043844753828e-01,-2.353100232866559005e-02,-2.081315861022695390e+00,-3.208196164733472487e-03,4.570454547752961894e+00,-4.650000000000000355e+00,-9.355899199823254631e-02,-4.650000000000000355e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.436329915082478537e-01,2.742552370703015344e-02,-4.272323654315511587e-02,4.965067970553751486e-01,1.314105947359651971e-02,-2.097083647470911583e+00,-3.012209710462970640e-03,4.661766727519161435e+00,-4.800000000000000711e+00,-1.686052865601313511e-01,-4.800000000000000711e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.466186299995469511e-01,2.335885315232200804e-02,-4.659422858000528828e-02,5.049273636227259443e-01,-3.129412378983276871e-03,-2.085590952874292636e+00,-2.860140392699485074e-03,4.744897103512495384e+00,-4.950000000000001066e+00,-2.360903868238282133e-01,-4.950000000000001066e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.495786212436992280e-01,1.927121266946399403e-02,-5.036319851472116638e-02,5.035904046807483381e-01,1.458137828213547198e-03,-2.086153736178558038e+00,-2.756605139260307358e-03,4.821179692944099315e+00,-5.100000000000001421e+00,-2.947550168908517065e-01,-5.100000000000001421e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.525058303864767817e-01,1.515676859608824228e-02,-5.405375229667878229e-02,5.047609606998558762e-01,6.496024400797121385e-04,-2.084545946842474073e+00,-2.701139336663050707e-03,4.890861096973990740e+00,-5.250000000000001776e+00,-3.442969934808234322e-01,-5.250000000000001776e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.554060572066982893e-01,1.102026299844530849e-02,-5.768600749060334015e-02,5.055638594271394393e-01,5.703455205893555747e-04,-2.083840106761372990e+00,-2.690629774488962483e-03,4.953670070727880237e+00,-5.400000000000002132e+00,-3.848911675010619482e-01,-5.400000000000002132e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.582454814778711860e-01,6.911202442086852339e-03,-6.127396910330815127e-02,5.063198186663687705e-01,5.050774035778626868e-04,-2.083508481193669049e+00,-2.720804379675164850e-03,5.009413050405881584e+00,-5.550000000000002487e+00,-4.166508877560460289e-01,-5.546443093642684730e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.607514787157672043e-01,3.168928652764896499e-03,-6.481720752794864482e-02,5.070258013160358068e-01,4.552370470004133730e-04,-2.083449695115562328e+00,-2.787105208241451217e-03,5.058026524486249897e+00,-5.700000000000002842e+00,-4.397353482228653632e-01,-5.663410563533931352e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.629306424152831334e-01,-2.001132361866280081e-04,-6.824135110822268646e-02,5.076884345271309718e-01,4.141467718553151788e-04,-2.083588959464306889e+00,-2.885170732866236282e-03,5.099884399847310235e+00,-5.847315556221751365e+00,-4.550653316047189589e-01,-5.753538261012764998e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.644465063903546631e-01,-2.773635460399553106e-03,-7.148925564040595204e-02,5.083160008713706324e-01,3.791310592972216460e-04,-2.083875926991899608e+00,-3.011075556089368773e-03,5.135441361756603484e+00,-5.957197338579499402e+00,-4.635015791109220462e-01,-5.819426833955017031e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.654579745556291392e-01,-4.722674005023222779e-03,-7.442660199650247277e-02,5.089209839544892588e-01,3.422869509042178026e-04,-2.084273306838407169e+00,-3.161403378348839801e-03,5.165656415381918443e+00,-6.037980569660831520e+00,-4.668817303009222819e-01,-5.866614860221033290e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.660844484470744065e-01,-6.180407720814426985e-03,-7.699010889086964349e-02,5.095137911647841245e-01,3.003211442027440246e-04,-2.084756913594816741e+00,-3.333252902179530824e-03,5.191381318722714688e+00,-6.096079143268351430e+00,-4.665420685376870380e-01,-5.899328192250993474e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.664158222264075282e-01,-7.250587616182242560e-03,-7.916158805412551458e-02,5.101032918092591739e-01,2.511673763681930159e-04,-2.085310165456559339e+00,-3.524203592535732343e-03,5.213355416956849453e+00,-6.136434631232241976e+00,-4.634553974737976589e-01,-5.920796253044638746e+00,0.000000000000000000e+00
