9.975670590287533113e-02,1.706538343179772599e-01,-8.539809410107731397e-03,5.290314344268292474e-02,-2.293734974539096416e-01,-2.021458775248343720e-01
1.235393291149055189e-01,1.044989692889817801e-01,-8.633209330568042753e-03,4.187287401845383311e-02,-2.251885325739158838e-01,-2.031761724401202618e-01
1.390799971630707621e-01,1.829319677602741223e-01,-1.600153732556413091e-02,4.263582593531566739e-02,-2.171461698718684941e-01,-1.642815901811487123e-01
1.494094240900124548e-01,1.429840253220535373e-01,-1.637573766212928675e-02,2.955838220357786053e-02,-2.083871216418570760e-01,-1.290013337214766520e-01
1.560663376577791361e-01,1.126119108200152458e-01,-1.576766766007728707e-02,2.066568704882600777e-02,-2.000405145412270380e-01,-1.069256043970326503e-01
1.599211092266640266e-01,1.852684163214261825e-01,-2.226757036099448819e-02,2.562627813614367506e-02,-1.913883205386469333e-01,-8.511286426322196841e-02
1.616028026973663212e-01,2.944323465151306718e-01,-3.312098703410178840e-02,3.549243659104606152e-02,-1.825445476219822727e-01,-6.316439512512289634e-02
1.619254233290510214e-01,2.202858426788885660e-01,-3.094928831544741313e-02,2.325059811897889350e-02,-1.765531749568160780e-01,-6.620283900251255904e-02
1.608166320132710936e-01,1.646975425105022262e-01,-2.762128068391358007e-02,1.454640430050981557e-02,-1.705911750567021268e-01,-6.829799888320693679e-02
1.586793501996798805e-01,1.645424933211074026e-01,-2.716971184262628736e-02,1.287293247041903371e-02,-1.641675204388288178e-01,-6.422500536094655210e-02
1.552118438863124839e-01,5.953861998045260895e-02,-1.855273461373029009e-02,-2.787158707404302970e-04,-1.586690083252770833e-01,-7.331291883978174884e-02
1.516181489170716767e-01,9.066398075974976822e-02,-1.849083448385506825e-02,3.231799616728670780e-03,-1.527047438253174849e-01,-6.751623038063971072e-02
1.470393351207854860e-01,-9.663567523507280571e-03,-9.748544898233625980e-03,-8.207932252260663128e-03,-1.475599597213814451e-01,-7.674389359538899558e-02
1.426571043128572192e-01,4.385932731318974154e-02,-1.080628486531941095e-02,-1.466781483557272900e-03,-1.419426728163771523e-01,-6.926558174011984703e-02
1.376845586854256731e-01,-5.167420987853214159e-02,-2.978179817064904519e-03,-1.201908709435351580e-02,-1.370038492564678856e-01,-7.797993271174218088e-02
1.329279600583399279e-01,1.398794899054930235e-02,-4.943296345347999131e-03,-3.665056078013170446e-03,-1.316337565170220825e-01,-6.941149599370526058e-02
1.279397714667964703e-01,-7.442555450144330842e-02,1.535819302159685843e-03,-1.349443854916422894e-02,-1.267781572150672720e-01,-7.709521448598176396e-02
1.230489384766225713e-01,-6.594904309718912366e-03,-8.129922045561118610e-04,-4.848808926446136411e-03,-1.215780484172658549e-01,-6.823875657469373468e-02
1.181876438777116484e-01,-8.503506056142824676e-02,4.231841470323600453e-03,-1.377984611607445051e-02,-1.167219364668584808e-01,-7.452910337500098792e-02
1.132927698239768743e-01,-2.288604932280884768e-02,1.975893301793871411e-03,-5.811412284706781763e-03,-1.116370971391337091e-01,-6.612767444613998347e-02
1.085758562909871772e-01,-8.888668854769463112e-02,5.677396717148409586e-03,-1.355082929496097960e-02,-1.067311472439639447e-01,-7.080337143656613430e-02
1.037378604782115410e-01,-3.757665925474863722e-02,3.817117001515620174e-03,-6.890240386822796617e-03,-1.017227030994162229e-01,-6.341087711173422348e-02
9.913369319554049541e-02,-8.926757142733139638e-02,6.330116746581102710e-03,-1.314039186505271649e-02,-9.674048024394338308e-02,-6.634321225104679309e-02
9.437352736242030082e-02,-5.181238876337588423e-02,5.004528699312385184e-03,-8.174692993124602416e-03,-9.177816025885106310e-02,-6.032381974101517358e-02
8.983942876367091712e-02,-8.780105141076734176e-02,6.491991417301634128e-03,-1.267034042441078125e-02,-8.670626827887641108e-02,-6.142898126394833597e-02
8.515874920140192872e-02,-6.581316355101117510e-02,5.723203049841038906e-03,-9.634996948285097854e-03,-8.176344648268785154e-02,-5.700029630942615722e-02
8.065502344634423171e-02,-8.488232235802237180e-02,6.332465196119955141e-03,-1.212755374874068676e-02,-7.659588128904804005e-02,-5.619697122650228055e-02
7.602652117252775565e-02,-6.362616703603790613e-02,5.480242000591005296e-03,-9.167724961442563075e-03,-7.157395611567191063e-02,-5.164531506258493443e-02
7.150273954602752446e-02,-4.768893120422251775e-02,4.627905443479980035e-03,-7.193929708434917449e-03,-6.636208826393917570e-02,-4.715436279268155756e-02
6.700256852669270180e-02,-3.574167645974089813e-02,3.836826370159686535e-03,-5.667740515268880619e-03,-6.115518604596871521e-02,-4.293655838706535860e-02
6.250254176681256657e-02,-2.678673222822773939e-02,3.136112076519175906e-03,-4.370364694476124023e-03,-5.630244576636666415e-02,-3.898820108083542874e-02
5.808379532630789099e-02,-2.007523082140625498e-02,2.535900125228264610e-03,-3.290121136564117671e-03,-5.162550128837554292e-02,-3.518856305695053366e-02
